Type of script,Age group,Value,JAN-2015,FEB-2015,MAR-2015,APR-2015,MAY-2015,JUN-2015,JUL-2015,AUG-2015,SEP-2015,OCT-2015,NOV-2015,DEC-2015,JAN-2016,FEB-2016,MAR-2016,APR-2016,MAY-2016,JUN-2016,JUL-2016,AUG-2016,SEP-2016,OCT-2016,NOV-2016,DEC-2016,JAN-2017,FEB-2017,MAR-2017,APR-2017,MAY-2017,JUN-2017,JUL-2017,AUG-2017,SEP-2017,OCT-2017,NOV-2017,DEC-2017,JAN-2018,FEB-2018,MAR-2018,APR-2018,MAY-2018,JUN-2018,JUL-2018,AUG-2018,SEP-2018,OCT-2018,NOV-2018,DEC-2018,JAN-2019,FEB-2019,MAR-2019,APR-2019,MAY-2019,JUN-2019,JUL-2019,AUG-2019,SEP-2019,OCT-2019,NOV-2019,DEC-2019,JAN-2020,FEB-2020,MAR-2020,APR-2020,MAY-2020,JUN-2020,JUL-2020,AUG-2020,SEP-2020,OCT-2020,NOV-2020,DEC-2020,JAN-2021,FEB-2021,MAR-2021,APR-2021,MAY-2021,JUN-2021,JUL-2021,AUG-2021,SEP-2021,OCT-2021,NOV-2021,DEC-2021,JAN-2022,FEB-2022,MAR-2022,APR-2022,MAY-2022,JUN-2022,JUL-2022,AUG-2022,SEP-2022,OCT-2022,NOV-2022,DEC-2022,JAN-2023,FEB-2023,MAR-2023,APR-2023,MAY-2023,JUN-2023,JUL-2023,AUG-2023,SEP-2023,OCT-2023,NOV-2023,DEC-2023,JAN-2024,FEB-2024,MAR-2024,APR-2024,MAY-2024,JUN-2024,JUL-2024,AUG-2024,SEP-2024,OCT-2024,NOV-2024,DEC-2024,JAN-2025,FEB-2025,MAR-2025,APR-2025,MAY-2025,JUN-2025,JUL-2025,AUG-2025,SEP-2025,OCT-2025,NOV-2025,DEC-2025
Antihypertensives,19-64,Benefits per ERP,0.17436040240721,0.16848864188324,0.19492772380141,0.17397092418848,0.18851096491211,0.20150838138042,0.19752912124678,0.18937342083597,0.20232279324055,0.19862832569112,0.19936591692501,0.24002546612449,0.1641764517082,0.1718014688174,0.19809760455304,0.17116191747549,0.19933842703776,0.19001136194927,0.18850115590149,0.19659431254896,0.20062624251869,0.19959264443215,0.20693390670413,0.22744867795095,0.18120368806254,0.16916865900191,0.20590176883391,0.1849572707308,0.23071728188782,0.19861690907026,0.20159922652507,0.20766720178368,0.19634605769077,0.20891026110304,0.22267842377467,0.22958827800584,0.196296909084,0.18816763073173,0.20236692026295,0.19412900815794,0.22090714067203,0.19498324418017,0.20462693490351,0.22443370290354,0.21625914948513,0.21802057286823,0.21685002535707,0.22951503546331,0.18872488124796,0.1971676728046,0.20461258559291,0.20602902175993,0.20902339522064,0.19123628789556,0.22186441627592,0.21511936448956,0.21736190772789,0.22141472016179,0.25081163996408,0.24445239512959,0.17950034911532,0.21045931257703,0.30247074813953,0.17849069500823,0.19842372093798,0.20413238570164,0.20427241231706,0.2143924559635,0.30323596951758,0.19714892147179,0.20194856251421,0.26020731019849,0.22025578883141,0.22604216170219,0.27581978424768,0.24721148511629,0.27312631334431,0.29140661177759,0.29930304316297,0.31504836260472,0.28605343246799,0.28138968449951,0.32924219508015,0.27795849739145,0.27672369213119,0.28003094892931,0.2915771352475,0.24550610843873,0.30991841027224,0.29512564711432,0.29550414193941,0.3192224495323,0.26978405672943,0.32976244557598,0.35613198984441,0.23973912587725,0.31408667817826,0.29933618703761,0.31460500582355,0.29544741613724,0.37000436861028,0.30936185016639,0.31319404249698,0.32351006972786,0.28715538680962,0.29194792636786,0.36863262406001,0.31100008401316,0.26865414484851,0.31531981282221,0.29649066598366,0.36156046702784,0.3245748798554,0.32509004560782,0.32572707936837,0.32799631477729,0.38336319297927,0.34337960854793,0.41136899483595,0.34490822361369,0.30680642006551,0.29741115650149,0.49205028998401,0.24708933864904,0.37631961391093,0.30274410769262,0.3335856418141,0.30912813778525,0.32792033147635,0.35020731943794,0.41304808339875,0.31468058261971
Antihypertensives,19-64,Scripts per ERP,0.00301251865871,0.00301667462117,0.00345208095489,0.00328598098894,0.00346974379577,0.00347202957522,0.00360839856824,0.00351472017516,0.0035045168999,0.00359956486024,0.00349041035815,0.00392257727227,0.00301407490371,0.00318458601383,0.00346329292839,0.00334133297444,0.00349150601214,0.00344268094315,0.00347297743302,0.00364400141133,0.00352500173645,0.00357371109749,0.00363825100043,0.00405830158672,0.0030813406405,0.00314655706321,0.00355700108062,0.00330256232177,0.00364921060741,0.00355605395361,0.00355410007493,0.00368063459817,0.00352529980392,0.00364330091358,0.00365636770242,0.00395457050591,0.00325409725518,0.00319396335616,0.00360270053186,0.00343429894834,0.00373096840446,0.0035936337799,0.00368107387032,0.00378943944244,0.00353507313921,0.00381253374487,0.0037997693724,0.00404558223161,0.00333847548893,0.00327985149108,0.00362284464721,0.00355125888958,0.00382615346224,0.00358238027083,0.00379957675849,0.00382081287701,0.00365007967765,0.0038991332417,0.00376541712997,0.00411987198047,0.0034090140115,0.00351714287335,0.00452069560429,0.00336134639301,0.00365391127101,0.00376619643688,0.00387789682446,0.00377378486654,0.00395805723855,0.00394885005854,0.00391981202948,0.00456006516378,0.00356208411116,0.0036399266334,0.00414574206193,0.00386489087837,0.00408341653598,0.00407897391077,0.00433165598794,0.00436184535581,0.00422936197174,0.00426790848238,0.00435860615318,0.00472444168758,0.0038098204587,0.00379854803358,0.00433515432624,0.00401337194599,0.00437557957421,0.00428740848157,0.00434145529171,0.0046068149125,0.00440559829824,0.004552100927,0.00463118925463,0.00495504729723,0.00408821870025,0.00408424183338,0.00462381280885,0.00418045634419,0.0047161787392,0.00451784856158,0.00448914632367,0.00465846217564,0.00443956764866,0.0046655715703,0.0046693757201,0.00483713249374,0.00408116683851,0.00418481433203,0.00429432395864,0.00428609202747,0.00458531024322,0.00427617629334,0.0045516161053,0.00458282083621,0.0043952871206,0.00472424971517,0.00458343149698,0.00488039550245,0.00418570857497,0.00408849148745,0.00467887766974,0.00445366622611,0.00480284167024,0.00448957304023,0.00482994467002,0.00472250690054,0.00479298848466,0.00498938593085,0.00498023716869,0.00534167347356
Antihypertensives,65+,Benefits per ERP,0.83630040498252,0.90502121831032,1.07155795027297,1.0063167229491,1.07763267755497,1.07104078150618,1.1636386999489,1.14027691991186,1.20909365234342,1.21445909131347,1.22048981374962,1.50103124681316,0.91281133170761,1.0413515999668,1.12408673125955,1.05906863571895,1.16140569805571,1.13518194451407,1.10813068509445,1.2338583079432,1.19518200602216,1.2139127109767,1.27092198405925,1.47244696410095,0.94262145393506,1.04587104136888,1.23784971600727,1.09801526584849,1.27895896732574,1.23440760905887,1.22904186070862,1.30856331632384,1.27226456401665,1.32648461892572,1.38582674981291,1.53521564865821,1.14648372128439,1.11107245744131,1.24832833339427,1.20394993590594,1.36285831664648,1.25230199788432,1.27955767178494,1.372008235045,1.27733091110744,1.4157694712318,1.40127981724789,1.52166994894154,1.12658433382319,1.12571944041933,1.21347278211895,1.30125806837153,1.26129084556014,1.21945612835366,1.36224951076863,1.3052415986334,1.32904807346584,1.43835098403912,1.48633262955004,1.58152315917813,1.09491078511994,1.15002279071747,1.59619542526028,1.07985426334626,1.21765019962438,1.24983189132282,1.26846751460666,1.25579352018482,1.66886525122469,1.2420921866217,1.37500674708232,1.67791526619521,1.15584582285788,1.22454205217964,1.46781298611595,1.29603215404244,1.48558133560288,1.54525373813732,1.46236897354296,1.57444616619935,1.46103566939673,1.43844558921484,1.67458354502103,1.67636155540779,1.31457005415027,1.31693963095031,1.4187147617306,1.29305640757335,1.39130878277002,1.49665966518452,1.52112912771214,1.5143842795848,1.45841034613762,1.67817005513535,1.69580156429815,1.57434950619054,1.27977913220523,1.37647386083406,1.38099267719067,1.28846658184718,1.67023426615873,1.44701169758211,1.41847063336182,1.52251767412087,1.39895307893165,1.51678810595269,1.7456303050722,1.62830381209625,1.19882940334322,1.42229097471941,1.18303838358081,1.46441848123409,1.56262245113462,1.31728879708256,1.44755387871388,1.54730933079516,1.537781010797,1.53641526039448,1.71351420581339,1.50613652322353,1.21317525295559,1.3055934996418,1.66217154477349,1.15210196528256,1.53754650025174,1.21806838806393,1.4264566425242,1.24722211976506,1.43133998347864,1.46125013368851,1.47341810869556,1.43549110897921
Antihypertensives,65+,Scripts per ERP,0.02376887919718,0.02555758788027,0.02922593682546,0.02893948778513,0.03001120231112,0.03045365858505,0.03086005023673,0.02985113259986,0.03046953777825,0.03162869580238,0.03107078066862,0.03642485279793,0.02403086511522,0.02679821422124,0.02941307215396,0.02886809907205,0.03033364619706,0.03001656583446,0.02914043729759,0.03105343289734,0.03009734356603,0.03059404164261,0.03196921997026,0.03711129768148,0.02395124952115,0.02551704662998,0.0295510846086,0.0275365164345,0.03108393190122,0.03018230507972,0.02906637108972,0.0306839998635,0.02941824758352,0.03105250668309,0.03172299902472,0.03555061280646,0.025069286409150002,0.02573819491743,0.02910279941477,0.02845157712457,0.03152713079028,0.02970281087151,0.02994414483098,0.03118667868719,0.02892294371588,0.03216207800352,0.03222169711083,0.0357932143245,0.02489673484576,0.02585294346113,0.02851533324602,0.02889070333752,0.03120945165456,0.02863866547583,0.03032859866407,0.03015478941705,0.02909408188496,0.03152542785213,0.03091622766376,0.0353941093851,0.02510316360444,0.02662256887624,0.03452655079547,0.02708746523185,0.02814445359325,0.02947393320501,0.02951859460796,0.02796336311651,0.03008070345926,0.0301518625232,0.0298369000873,0.03740411734505,0.02401809446495,0.02574979088553,0.03017526382412,0.02803022398364,0.02944600281026,0.0299262070984,0.03035682704738,0.03042520558599,0.03010208801021,0.03028450804503,0.03165138348904,0.03622463301381,0.0245013060346,0.02562410485325,0.02973214851339,0.02802569828326,0.03003811350685,0.02988466742657,0.02915565925942,0.03119338400799,0.03008136463652,0.03074180940719,0.03165217658599,0.03640521354925,0.02444818576345,0.02561163321518,0.0296674588434,0.02698778538585,0.03056880355145,0.02919513256415,0.02841995963235,0.02972892071954,0.02807194132971,0.02910656662879,0.02931774597673,0.03206614760355,0.02215782312184,0.02314332674377,0.02357862374165,0.0238071272492,0.02523494525005,0.02292140203114,0.02469410702297,0.02425685856669,0.02319460451641,0.02489144359697,0.02409507237903,0.02732313257603,0.01965148700876,0.01981476333022,0.02200611466822,0.02168701270062,0.02286464584361,0.02075865801216,0.02260235603213,0.02119805174553,0.021971286979,0.02290053306248,0.02234777938855,0.02610836410554
Antihypertensives,Total,Benefits per ERP,0.23963973637258,0.24760444210558,0.28781712588846,0.26571234600022,0.28581334847776,0.29415180625641,0.30777871689649,0.29736419978548,0.3183602634343,0.31610469748259,0.31896808107027,0.38538974332949,0.24700400193038,0.27251177427469,0.30211964654053,0.2724525466144,0.30762349530766,0.29798308516129,0.29506958721352,0.32093426242516,0.31586479885124,0.31862351083478,0.33440803092313,0.37601406941896,0.26334442092453,0.27245202903322,0.32565286518761,0.2893533751288,0.34889880592126,0.32100062698595,0.32394856939042,0.3412254790966,0.32839321586304,0.34460252774953,0.36220005059297,0.39164353529227,0.3068063489978,0.29721414386195,0.32735441916596,0.31408720538424,0.35763473536848,0.32490142390265,0.33720310096706,0.36468011637107,0.34538991946122,0.36741248510869,0.36417800348202,0.39103294047509,0.30259049788112,0.30743241420039,0.32644374706387,0.34118034368406,0.33756044095961,0.32011293597663,0.36436052136354,0.3515555870947,0.35646849164505,0.3770374581091,0.40268158028133,0.41525240667923,0.29421082924772,0.32176435822499,0.45281584366285,0.29104763060226,0.32722501261618,0.33605907304211,0.34540735567948,0.34792579030273,0.4694980014917,0.33606423987456,0.35926571182268,0.44684810322077,0.33412311621006,0.34893122328519,0.42017908817581,0.37492098210139,0.42276833654726,0.4445945034916,0.44070681386968,0.46886797513326,0.43228015344963,0.42553318706169,0.49485379318019,0.46491176420879,0.39965069979926,0.4020167012386,0.42880646878279,0.37767533218346,0.43524783618557,0.44416514242192,0.452150443248,0.46658470990964,0.42553925285718,0.49833084314895,0.51908313795811,0.42959513058779,0.42040518680346,0.42898688930212,0.44181698812087,0.41142946037597,0.52280421536283,0.45019183764759,0.44839782584773,0.47267540492303,0.42916851878106,0.45082110775338,0.53924360408923,0.48523170667976,0.3804291815585,0.44707078929853,0.39402211514073,0.48602400537471,0.48083572898003,0.43766871941613,0.46480587363223,0.48171104115908,0.51351489767202,0.49080595891695,0.56268257358925,0.48768939324322,0.40969634676783,0.42034526690231,0.59920978089951,0.36629891964089,0.50919266211441,0.41079382686685,0.46842221181247,0.42349329606466,0.46586624255104,0.48472903537357,0.52428444215207,0.46106997464782
Antihypertensives,Total,Scripts per ERP,0.00560073089983,0.0058821710254,0.00671452156752,0.00655358910418,0.00684785100593,0.00692473906701,0.00716732599146,0.00694235113744,0.00702666422215,0.0072594909423,0.00711366457651,0.00820608166792,0.00571670425626,0.00626121226406,0.00685304141098,0.00668403734501,0.00702687416532,0.00695692117803,0.00691640044716,0.00733804648146,0.00709609606585,0.00721213140123,0.00747876051054,0.00854221795007,0.00584471677667,0.00614243194733,0.00706095889619,0.0065513872629,0.00736793374485,0.00718224413761,0.00706607210257,0.00742357819357,0.00710051337386,0.00744895169248,0.00758679810294,0.00837183138281,0.00624484905741,0.00631543943222,0.0071236504266,0.00688256152568,0.00760985383082,0.00722490044553,0.00738701655035,0.00768048785878,0.00713268276157,0.00784060317766,0.00784032276519,0.00857063609266,0.0063581444375,0.0064742350539,0.00713628806028,0.00713712929629,0.00773136262949,0.00714930719342,0.00764706258452,0.00764204972281,0.00735375091984,0.00792028332893,0.00773097869315,0.00870280301147,0.00653361503269,0.00685203048215,0.00886720121972,0.00682144017876,0.00723608680043,0.00752951687956,0.00775882396227,0.00741627980724,0.00787017225657,0.00789309690528,0.0078111451849,0.00947676906594,0.0065721225043,0.00696207545758,0.00804569397116,0.00748634034089,0.00789867211714,0.00797329418788,0.0083427900637,0.0083850708725,0.00822688769883,0.00829825116325,0.0085952680072,0.0096278385567,0.00697648922316,0.00718100219689,0.00827804514143,0.00773551929032,0.00836941996504,0.00828049789572,0.00827423454081,0.00883456185317,0.0084706700226,0.00865914969468,0.00887245764338,0.00991428441097,0.00722164629063,0.00744410149929,0.00856825360477,0.00775941292473,0.00882199397892,0.00844576487897,0.00831289003801,0.0086899729115,0.00820985147676,0.0085623656364,0.00860520147064,0.00920767885216,0.00692773969819,0.00719124384435,0.00735561041784,0.0073996840645,0.00791300139541,0.00724998370221,0.00781781878654,0.00775916676009,0.0074103434814,0.00794335986555,0.00770683959139,0.00848692993838,0.00664606527995,0.00661764019044,0.00743108313225,0.00723427708312,0.00771617978842,0.00712921824844,0.00772585734294,0.00741243403643,0.00758350413448,0.00790123678532,0.00777152190591,0.00874423865134
Beta blocking agents,0-18,Benefits per ERP,9.9601372256e-4,0.00106549170655,0.00118493709143,0.00105699167372,0.00118558214228,0.0011051347024,0.00167712961757,0.00178252435059,0.00185910951684,0.00191274529004,0.00195052183698,0.00214645057538,0.00151935208584,0.00171434241669,0.00168411728861,0.00159925789826,0.00181459447764,0.00176182465498,0.00187923765801,0.00186796890428,0.00185565432582,0.00192006837166,0.00205231978483,0.00216065320808,0.00145047422134,0.00155432105927,0.00184664978533,0.00148965601763,0.00188214679113,0.00178168493793,0.00185510541294,0.0020265750475,0.00194623004435,0.00196217982495,0.00202876301477,0.00214680484172,0.00156141096948,0.0015932140536,0.00171905676637,0.00160170234157,0.00172385134866,0.00173530631793,0.00179429531966,0.00185595949257,0.00183069040157,0.00190372813995,0.00190252265816,0.00199320215113,0.00153576476042,0.00154794084613,0.00170402562147,0.00159947962681,0.00180982149471,0.00174527850146,0.00184324729132,0.00179085353494,0.00174147669417,0.00182438520406,0.00171936561645,0.00200330319376,0.00148301776592,0.00152435005225,0.00212733055013,0.00127629194995,0.00150433777154,0.00168468714909,0.00193003141667,0.00198697152516,0.00197106620436,0.00216705985858,0.00206130429828,0.00232069496411,0.0015285467856,0.00166468637015,0.0018747658131,0.00169540597217,0.00181980037461,0.00177718213253,0.00172774731556,0.00181606137631,0.0017922361074,0.00184697137964,0.00193587007817,0.0020629454834,0.00133513161404,0.00142838561463,0.00170777020876,0.00158996477777,0.0017463445353,0.00182765473044,0.00179386243491,0.00212832606435,0.00185448112311,0.00213849756913,0.00220463235022,0.00234100521639,0.00186990684684,0.00182723757342,0.00204987138793,0.00186271106472,0.00209837867955,0.00233401793795,0.00232573861359,0.00250933228793,0.00244341143378,0.00266829653583,0.00279980351685,0.00282462420832,0.00200260128299,0.00217133683499,0.00219232881253,0.00213791883973,0.00245706256868,0.00219611795378,0.00271212117678,0.00285639974351,0.00281659093031,0.00311586363267,0.00288769852395,0.00340613617781,0.00258712865026,0.00256697183042,0.00290598146454,0.00282754664353,0.00294088912576,0.00304879295873,0.00324469401904,0.00342851948559,0.00354259840662,0.00361005951406,0.00359314107569,0.00395907630907
Beta blocking agents,0-18,Scripts per ERP,2.9804613624e-4,3.2663569349e-4,3.6541028091e-4,3.4146652613e-4,3.7362977813e-4,3.6076447756e-4,3.6175428373e-4,3.8172410977e-4,3.7112066221e-4,3.8896979908e-4,3.7871979962e-4,3.861422131e-4,3.204008385e-4,3.7218100726e-4,3.7430169632e-4,3.5662928405e-4,4.0222410821e-4,3.8455169594e-4,3.838174075e-4,4.124032637e-4,4.049081917e-4,3.9044095959e-4,4.1449491121e-4,3.9183539149e-4,3.3902127954e-4,3.5523155162e-4,4.0717414388e-4,3.5436003154e-4,4.2826492737e-4,3.9915615949e-4,3.8659873749e-4,4.1381914777e-4,3.9745244537e-4,4.0796159083e-4,4.1123493123e-4,3.7781240203e-4,3.5334848954e-4,3.542098945e-4,3.8866610988e-4,3.5024742995e-4,3.9676332062e-4,3.8573733176e-4,3.7735455987e-4,4.0433284969e-4,3.8179402537e-4,4.123580372e-4,3.8708723435e-4,3.8230627124e-4,3.4679054865e-4,3.5840145768e-4,3.9067295647e-4,3.6318242078e-4,4.1235803722e-4,3.96136914e-4,3.9231795353e-4,4.0705528587e-4,3.8909945563e-4,4.1975988324e-4,3.8960763975e-4,3.8486458998e-4,3.5860842328e-4,3.8672793079e-4,5.0987782401e-4,3.0033667179e-4,3.5640629303e-4,4.0298981508e-4,4.2360234003e-4,4.4046548973e-4,4.2781812736e-4,4.4990885452e-4,4.0994318798e-4,4.3017896846e-4,3.5716152704e-4,3.8785246079e-4,4.6221895447e-4,3.8920151286e-4,4.3152802074e-4,4.205669729e-4,4.188502847e-4,4.5557971435e-4,4.0756188184e-4,4.3317139253e-4,4.2558962945e-4,4.1548061235e-4,3.5870163146e-4,3.8195237157e-4,4.4159557356e-4,3.9778983186e-4,4.3788893393e-4,4.2660053113e-4,4.1316517381e-4,4.6353896543e-4,4.2517481968e-4,4.528637252e-4,4.3534965817e-4,4.2067120245e-4,4.0032152495e-4,3.9848671797e-4,4.5720054177e-4,3.8063904988e-4,4.6053655444e-4,4.4185488338e-4,4.3448172266e-4,4.7174656907e-4,4.4783770741e-4,4.5707147437e-4,4.5575236484e-4,4.1502485573e-4,3.9111599471e-4,4.2821595226e-4,4.3810927397e-4,4.1749818654e-4,4.5476303273e-4,4.1469507883e-4,4.5352022225e-4,4.8668470497e-4,4.486190669e-4,4.8799168006e-4,4.4976266989e-4,4.5515394048e-4,3.9617670695e-4,4.2215282932e-4,4.6021846741e-4,4.4061384629e-4,4.8488761485e-4,4.6806031551e-4,4.6942450855e-4,4.9263602463e-4,4.9149979649e-4,5.0984176395e-4,4.9588239043e-4,5.0399830549e-4
Beta blocking agents,19-64,Benefits per ERP,0.05986347039404,0.06058013632508,0.06941351888159,0.06078974645548,0.06437713378348,0.06657804837443,0.09116702938359,0.09073419411649,0.09577457100426,0.10033525700508,0.10300610194266,0.12866604158269,0.06616085674448,0.071297322474,0.07798917615879,0.07081447061058,0.07463240473499,0.07591195981949,0.07941561145609,0.08665846271934,0.08763133275446,0.08700624283228,0.09446179231479,0.1120154296189,0.06213673081688,0.06300059471107,0.0722289822805,0.06229308921793,0.07110379941829,0.07075891617845,0.07509471654253,0.08167095368595,0.08073556889633,0.08655326025149,0.09145863435036,0.1052727848738,0.06225552718992,0.0615819995269,0.06931986825905,0.06341840878401,0.07008867681988,0.06831147811321,0.07397007568533,0.07728766169222,0.07428872705544,0.08417714012375,0.08737874929697,0.10041182139599,0.05864140692763,0.05821657177084,0.06347170130714,0.06305739610572,0.06930019393791,0.0649716387373,0.07369701342938,0.07594394155685,0.07602113714323,0.0849529740154,0.08570359352047,0.10161366058493,0.05975721790011,0.06091739124194,0.07783603301145,0.06311078551052,0.07039088160923,0.076867475711720007,0.08899168371746,0.08978342329054,0.09426360490522,0.10088716328851,0.10248887201675,0.12568814364513,0.06770261927031,0.07003895086456,0.08081819250358,0.07625141961136,0.08046339156725,0.08321592889561,0.09113793183326,0.09470444284623,0.09675718637764,0.10079585521002,0.10683661615171,0.12540351974127,0.06751229567815,0.06813487882303,0.07823797875223,0.07034485973036,0.07724157479045,0.07802964037221,0.08585309491894,0.09524242270206,0.0954454468547,0.09923306897971,0.10625440628893,0.12466116133399,0.06375272575009,0.06480548632358,0.0750905763304,0.07020853467945,0.08354775420324,0.08385808577252,0.09213868369959,0.10047353370042,0.09847576382111,0.10169541542985,0.10547281528905,0.11907779547058,0.06347394905442,0.06580038190645,0.069096704614,0.06797296496605,0.07616897159979,0.07413793223858,0.08573494651787,0.08823844652348,0.08795095019021,0.09786635908979,0.09696961635408,0.11414755024958,0.06283038695724,0.06264337290808,0.06884765568408,0.06855956152313,0.07645688232009,0.0760169914892,0.08673782035431,0.08607273722696,0.09013612394127,0.09541896185181,0.09276812839603,0.11489054015345
Beta blocking agents,19-64,Scripts per ERP,0.01351020277999,0.01338580097014,0.01508912218621,0.01445831635055,0.01504832448897,0.01496201900146,0.01532401835534,0.01502079618819,0.01483206983493,0.01530114658274,0.01500607334133,0.01704652295953,0.01321063928731,0.01379948468324,0.01484288941573,0.01450679763772,0.0149306786699,0.01470305660863,0.01479316821071,0.01526713735287,0.01471212124573,0.01482063487749,0.01509381320867,0.01649603393847,0.01340488377258,0.01326254419606,0.01497082207416,0.01390746966474,0.01521064802452,0.01473552880009,0.01462953751476,0.01508234177011,0.01435713495368,0.01485100626336,0.01486427305278,0.01588821601182,0.01363806152837,0.01320045741391,0.0148189392946,0.01403046521675,0.01508414178825,0.01441526883421,0.01474271828505,0.01504590502228,0.01412108019964,0.01510867415178,0.01491859027836,0.01578367257592,0.01352562881723,0.01318704397568,0.01445446717891,0.01410956594662,0.01516624541808,0.01409285383143,0.0149685413175,0.01490041688756,0.014255735082,0.01515641927523,0.01473435953197,0.01592832296823,0.01372022121295,0.01392069796713,0.01876318246724,0.01260737065889,0.01389582508161,0.0145120621798,0.01548100400895,0.01511554978633,0.01501774764348,0.01548068207871,0.01516383919187,0.01692769021796,0.01376164361956,0.01365115746013,0.01563411361789,0.01455294601568,0.01525996730247,0.01518367004029,0.0159484728386,0.0159516472569,0.01551390142502,0.01575114061992,0.01587675689341,0.01723987810646,0.0142851423346,0.01390991311263,0.01594847283805,0.01490758749317,0.01577653596811,0.01539929843992,0.01549598836706,0.01607410929064,0.01541991476077,0.01579701149984,0.01595056985904,0.01722297468998,0.01432031119065,0.014193949467,0.01604967080477,0.01482832380758,0.01643023126628,0.01575333011276,0.01569087103844,0.01615048718088,0.0154162862521,0.01584871207734,0.01557100913588,0.01627153398256,0.01408333707534,0.0140303284292,0.01453097950059,0.01447915575337,0.01521890699954,0.01412624289776,0.01479543924898,0.01472771704421,0.01402600752588,0.01480295036666,0.01431399482826,0.01532995003244,0.01323886665944,0.01280578651767,0.01402588539335,0.01357998139058,0.01446830863379,0.01376910282237,0.01437986829324,0.01406152747398,0.01396697019877,0.01438636872998,0.0136854049981,0.01530178667554
Beta blocking agents,65+,Benefits per ERP,1.07618767995189,1.11998385026453,1.28650403770238,1.12612903630985,1.19893800917611,1.26675722257289,1.7013495300213901,1.70194335378174,1.82348955795762,1.89145847402265,1.93266482829208,2.43023313698734,1.19003467633022,1.34552983932913,1.47670692772698,1.34951667049147,1.43412970585021,1.47009577967781,1.49565624463018,1.65221827969532,1.68076584359264,1.67705418005609,1.80411706873684,2.15461440671243,1.14160021466537,1.19479982438148,1.3733453377772,1.20060393750604,1.37339886084134,1.36982692081302,1.43906513569045,1.58709900130555,1.5787909016964,1.69078720026803,1.78558270658964,2.06058102911916,1.16629577783178,1.17373910352339,1.32145634368423,1.24977450596603,1.40448630641481,1.36693102980729,1.46325373450456,1.53285158951541,1.47986904762269,1.70624144238481,1.76139010501879,2.0272584215961,1.1263159867899,1.13755753044173,1.24597397023475,1.2636333316646,1.39122269574378,1.30688614250528,1.4747331754023,1.51816926034199,1.52078740050315,1.71927894702044,1.73144626415401,2.06290008804672,1.14796203080306,1.1950552384501,1.51148879667765,1.25167599232435,1.32987776578771,1.46442138751097,1.65366952486294,1.66147800963508,1.76350435472015,1.87531437146785,1.90149681421024,2.35380228172303,1.16787875060237,1.2407266604869,1.46388554744815,1.38311193621504,1.48220731822739,1.58354357802803,1.67423737853062,1.74824857971104,1.79824066398887,1.8571043632963,1.99493386607533,2.34272371176795,1.18866610848885,1.23565833106266,1.43412900447584,1.29963210015819,1.43306326812369,1.49719304223126,1.6481180434777,1.83673074179283,1.83924075671604,1.91628528900698,2.0370381260085,2.41196058247115,1.10065695528679,1.14796636010096,1.35551079345017,1.30178260760275,1.57976006081809,1.6208878740782,1.76276033323503,1.94472608181995,1.89343771007465,1.96888515495007,2.04462400302756,2.30041450783212,1.09856775657792,1.15528581679945,1.22640120346918,1.26544374513879,1.44754688749563,1.4131210222711,1.65851841718105,1.69952772043781,1.69288533513596,1.87457064268481,1.8495689311668,2.21098750231352,1.06126341808097,1.06774846415522,1.19422579549794,1.22908858805483,1.39325127852874,1.41830356945997,1.6113912529918,1.5921181168532,1.68450850053412,1.79982723693946,1.72916248195928,2.1879445599646
